idx,return,steps,failure
1298,-11.0,14,True
1299,-63.0,21,True
1300,5.0,16,False
1301,-5.0,17,True
1302,-25.0,19,True
1303,-23.0,17,True
1304,7.0,14,False
1305,-4.0,16,True
1306,8.0,13,False
1307,-9.0,12,True
1308,-14.0,17,True
1309,-20.0,14,True
1310,5.0,16,False
1311,-7.0,10,True
1312,7.0,14,False
1313,-24.0,18,True
1314,7.0,14,False
1315,-9.0,12,True
1316,9.0,12,False
1317,-60.0,18,True
1318,11.0,10,False
1319,-22.0,16,True
1320,-11.0,14,True
1321,-19.0,13,True
1322,-39.0,15,True
1323,9.0,12,False
1324,11.0,10,False
1325,3.0,9,True
1326,11.0,10,False
1327,10.0,11,False
1328,7.0,14,False
1329,-36.0,21,True
1330,-20.0,14,True
1331,-9.0,12,True
1332,7.0,14,False
1333,-25.0,19,True
1334,12.0,9,False
1335,7.0,14,False
1336,1.0,11,True
1337,8.0,13,False
1338,-3.0,15,True
1339,9.0,12,False
1340,6.0,15,False
1341,-2.0,14,True
1342,-22.0,16,True
1343,-83.0,23,True
1344,-6.0,18,True
1345,11.0,10,False
1346,-28.0,13,True
1347,-31.0,16,True
1348,-51.0,18,True
1349,1.0,11,True
1350,4.0,17,False
1351,2.0,10,True
1352,5.0,16,False
1353,9.0,12,False
1354,0.0,12,True
1355,3.0,18,False
1356,-22.0,16,True
1357,-36.0,21,True
1358,7.0,14,False
1359,-18.0,12,True
1360,-2.0,14,True
1361,0.0,12,True
1362,-13.0,16,True
1363,-35.0,20,True
1364,3.0,9,True
1365,-1.0,13,True
1366,-13.0,16,True
1367,10.0,11,False
1368,-5.0,17,True
1369,-16.0,19,True
1370,-23.0,17,True
1371,12.0,9,False
1372,-1.0,13,True
1373,-2.0,14,True
1374,-22.0,16,True
1375,-12.0,15,True
1376,-6.0,18,True
1377,-12.0,15,True
1378,0.0,12,True
1379,7.0,14,False
1380,-15.0,18,True
1381,9.0,12,False
1382,13.0,8,False
1383,10.0,11,False
1384,-13.0,16,True
1385,-51.0,18,True
1386,-21.0,15,True
1387,11.0,10,False
1388,7.0,14,False
1389,6.0,15,False
1390,13.0,8,False
1391,-6.0,18,True
1392,10.0,11,False
1393,8.0,13,False
1394,8.0,13,False
1395,-13.0,16,True
1396,9.0,12,False
1397,10.0,11,False
1398,8.0,13,False
1399,6.0,15,False
1400,7.0,14,False
1401,-5.0,17,True
1402,9.0,12,False
1403,4.0,17,False
1404,-12.0,15,True
1405,6.0,15,False
1406,-2.0,14,True
1407,14.0,7,False
1408,2.0,10,True
1409,-2.0,14,True
1410,0.0,12,True
1411,-10.0,13,True
1412,-1.0,13,True
1413,-2.0,14,True
1414,6.0,15,False
1415,10.0,11,False
1416,-9.0,12,True
1417,10.0,11,False
1418,-44.0,20,True
1419,-11.0,14,True
1420,-76.0,25,True
1421,-14.0,17,True
1422,-15.0,18,True
1423,-33.0,18,True
1424,-13.0,16,True
1425,5.0,16,False
1426,-15.0,18,True
1427,-4.0,16,True
1428,6.0,15,False
1429,9.0,12,False
1430,10.0,11,False
1431,-6.0,18,True
1432,4.0,17,False
1433,5.0,16,False
1434,-5.0,17,True
1435,-13.0,16,True
1436,-33.0,18,True
1437,13.0,8,False
1438,1.0,11,True
1439,1.0,11,True
1440,-34.0,19,True
1441,10.0,11,False
1442,8.0,13,False
1443,11.0,10,False
1444,-16.0,19,True
1445,-36.0,21,True
1446,7.0,14,False
1447,-19.0,13,True
1448,-14.0,17,True
1449,6.0,15,False
1450,-9.0,12,True
1451,-20.0,14,True
1452,-1.0,13,True
1453,11.0,10,False
1454,-6.0,18,True
1455,-11.0,14,True
1456,11.0,10,False
1457,-3.0,15,True
1458,-14.0,17,True
1459,5.0,16,False
1460,13.0,8,False
1461,11.0,10,False
1462,5.0,16,False
1463,-11.0,14,True
1464,-25.0,19,True
1465,-40.0,16,True
1466,-36.0,21,True
1467,-18.0,12,True
1468,1.0,11,True
1469,-2.0,14,True
1470,-5.0,17,True
1471,8.0,13,False
1472,9.0,12,False
1473,-25.0,19,True
1474,1.0,11,True
1475,-2.0,14,True
1476,10.0,11,False
1477,-6.0,18,True
1478,-5.0,17,True
1479,-21.0,15,True
1480,7.0,14,False
1481,9.0,12,False
1482,-17.0,20,True
1483,-10.0,13,True
1484,1.0,11,True
1485,8.0,13,False
1486,8.0,13,False
1487,-5.0,17,True
1488,9.0,12,False
1489,12.0,9,False
1490,11.0,10,False
1491,5.0,16,False
1492,11.0,10,False
1493,-57.0,24,True
1494,-21.0,15,True
1495,-12.0,15,True
1496,-30.0,15,True
1497,9.0,12,False
1498,1.0,11,True
1499,-6.0,18,True
